_EntriesKey,_Id,_Name,_WeaponType,_Rarity,_ElementalType,_BaseId,_VariationId,_FormId,_DecBaseId,_DecVariationId,_BulletBaseId,_BulletVariationId,_IsPlayable,_Text,_DuplicateEntityType,_DuplicateEntityId,_DuplicateEntityQuantity
30440505,30440505,WEAPON_SKIN_NAME_30440505,4,4,5,304072,1,40501,0,0,0,0,1,,23,0,25
30740103,30740103,WEAPON_SKIN_NAME_30740103,7,4,1,307062,1,40101,0,0,0,0,1,,23,0,25
30740205,30740205,WEAPON_SKIN_NAME_30740205,7,4,2,307063,1,40201,0,0,0,0,1,,23,0,25
30740306,30740306,WEAPON_SKIN_NAME_30740306,7,4,3,307080,1,40301,0,0,0,0,1,,23,0,25
30740405,30740405,WEAPON_SKIN_NAME_30740405,7,4,4,307064,1,40401,0,0,0,0,1,,23,0,25
30740504,30740504,WEAPON_SKIN_NAME_30740504,7,4,5,307081,1,40501,0,0,0,0,1,,23,0,25
30840102,30840102,WEAPON_SKIN_NAME_30840102,8,4,1,308041,1,40101,0,0,0,0,1,,23,0,25
30840203,30840203,WEAPON_SKIN_NAME_30840203,8,4,2,308048,1,40201,0,0,0,0,1,,23,0,25
30840303,30840303,WEAPON_SKIN_NAME_30840303,8,4,3,308049,1,40301,0,0,0,0,1,,23,0,25
30840403,30840403,WEAPON_SKIN_NAME_30840403,8,4,4,308050,1,40401,0,0,0,0,1,,23,0,25
30840502,30840502,WEAPON_SKIN_NAME_30840502,8,4,5,308051,1,40501,0,0,0,0,1,,23,0,25
30340208,30340208,WEAPON_SKIN_NAME_30340208,3,4,2,303038,1,40201,0,0,0,0,1,,23,0,25
30740208,30740208,WEAPON_SKIN_NAME_30740208,7,4,2,307044,1,40201,0,0,0,0,1,,23,0,25
30159901,30159901,WEAPON_SKIN_NAME_30159901,1,5,99,301041,1,59901,0,0,0,0,1,,0,0,0
30259901,30259901,WEAPON_SKIN_NAME_30259901,2,5,99,302014,1,59901,302014,2,0,0,1,,0,0,0
30359901,30359901,WEAPON_SKIN_NAME_30359901,3,5,99,303035,1,59901,0,0,0,0,1,,0,0,0
30459901,30459901,WEAPON_SKIN_NAME_30459901,4,5,99,304012,1,59901,0,0,0,0,1,,0,0,0
30559901,30559901,WEAPON_SKIN_NAME_30559901,5,5,99,305015,1,59901,0,0,0,0,1,,0,0,0
30659901,30659901,WEAPON_SKIN_NAME_30659901,6,5,99,306015,1,59901,0,0,0,0,1,,0,0,0
30759901,30759901,WEAPON_SKIN_NAME_30759901,7,5,99,307031,1,59901,0,0,0,0,1,,0,0,0
30859901,30859901,WEAPON_SKIN_NAME_30859901,8,5,99,308030,1,59901,0,0,0,0,1,,0,0,0
30959901,30959901,WEAPON_SKIN_NAME_30959901,9,5,99,309009,1,59901,0,0,0,0,1,,0,0,0
30159902,30159902,WEAPON_SKIN_NAME_30159902,1,5,99,301042,1,59901,0,0,0,0,1,,23,0,25
30259902,30259902,WEAPON_SKIN_NAME_30259902,2,5,99,302033,1,59901,302033,2,0,0,1,,23,0,25
30359902,30359902,WEAPON_SKIN_NAME_30359902,3,5,99,303014,1,59901,0,0,0,0,1,,23,0,25
30459902,30459902,WEAPON_SKIN_NAME_30459902,4,5,99,304035,1,59901,0,0,0,0,1,,23,0,25
30559902,30559902,WEAPON_SKIN_NAME_30559902,5,5,99,305042,1,59901,0,0,0,0,1,,23,0,25
30659902,30659902,WEAPON_SKIN_NAME_30659902,6,5,99,306034,1,59901,0,0,0,0,1,,23,0,25
30759902,30759902,WEAPON_SKIN_NAME_30759902,7,5,99,307040,1,59901,0,0,0,0,1,,23,0,25
30859902,30859902,WEAPON_SKIN_NAME_30859902,8,5,99,308038,1,59901,0,0,0,0,1,,23,0,25
30959902,30959902,WEAPON_SKIN_NAME_30959902,9,5,99,309010,1,59901,0,0,0,0,1,,23,0,25
30159903,30159903,WEAPON_SKIN_NAME_30159903,1,5,99,301043,1,59901,0,0,0,0,1,,23,0,25
30259903,30259903,WEAPON_SKIN_NAME_30259903,2,5,99,302034,1,59901,302034,2,0,0,1,,23,0,25
30359903,30359903,WEAPON_SKIN_NAME_30359903,3,5,99,303036,1,59901,0,0,0,0,1,,23,0,25
30459903,30459903,WEAPON_SKIN_NAME_30459903,4,5,99,304036,1,59901,0,0,0,0,1,,23,0,25
30559903,30559903,WEAPON_SKIN_NAME_30559903,5,5,99,305043,1,59901,0,0,0,0,1,,23,0,25
30659903,30659903,WEAPON_SKIN_NAME_30659903,6,5,99,306035,1,59901,0,0,0,0,1,,23,0,25
30759903,30759903,WEAPON_SKIN_NAME_30759903,7,5,99,307041,1,59901,0,0,0,0,1,,23,0,25
30859903,30859903,WEAPON_SKIN_NAME_30859903,8,5,99,308039,1,59901,0,0,0,0,1,,23,0,25
30259904,30259904,WEAPON_SKIN_NAME_30259904,2,5,99,302035,1,59901,302035,2,0,0,1,,23,0,25
30659904,30659904,WEAPON_SKIN_NAME_30659904,6,5,99,306036,1,59901,0,0,0,0,1,,23,0,25
30150101,30150101,WEAPON_SKIN_NAME_30150101,1,5,1,301032,1,50101,0,0,0,0,1,,0,0,0
30150202,30150202,WEAPON_SKIN_NAME_30150202,1,5,2,301010,1,50201,0,0,0,0,1,,0,0,0
30150301,30150301,WEAPON_SKIN_NAME_30150301,1,5,3,301033,1,50301,0,0,0,0,1,,0,0,0
30150401,30150401,WEAPON_SKIN_NAME_30150401,1,5,4,301015,1,50401,0,0,0,0,1,,0,0,0
30150501,30150501,WEAPON_SKIN_NAME_30150501,1,5,5,301037,1,50501,0,0,0,0,1,,0,0,0
30250101,30250101,WEAPON_SKIN_NAME_30250101,2,5,1,302013,1,50101,302013,2,0,0,1,,0,0,0
30250201,30250201,WEAPON_SKIN_NAME_30250201,2,5,2,302010,1,50201,302010,2,0,0,1,,0,0,0
30250301,30250301,WEAPON_SKIN_NAME_30250301,2,5,3,302023,1,50301,302023,2,0,0,1,,0,0,0
30250401,30250401,WEAPON_SKIN_NAME_30250401,2,5,4,302025,1,50401,302025,2,0,0,1,,0,0,0
30250501,30250501,WEAPON_SKIN_NAME_30250501,2,5,5,302028,1,50501,302028,2,0,0,1,,0,0,0
30350102,30350102,WEAPON_SKIN_NAME_30350102,3,5,1,303013,1,50101,0,0,0,0,1,,0,0,0
30350201,30350201,WEAPON_SKIN_NAME_30350201,3,5,2,303020,1,50201,0,0,0,0,1,,0,0,0
30350301,30350301,WEAPON_SKIN_NAME_30350301,3,5,3,303028,1,50301,0,0,0,0,1,,0,0,0
30350401,30350401,WEAPON_SKIN_NAME_30350401,3,5,4,303030,1,50401,0,0,0,0,1,,0,0,0
30350501,30350501,WEAPON_SKIN_NAME_30350501,3,5,5,303031,1,50501,0,0,0,0,1,,0,0,0
30450101,30450101,WEAPON_SKIN_NAME_30450101,4,5,1,304027,1,50101,0,0,0,0,1,,0,0,0
30450201,30450201,WEAPON_SKIN_NAME_30450201,4,5,2,304028,1,50201,0,0,0,0,1,,0,0,0
30450301,30450301,WEAPON_SKIN_NAME_30450301,4,5,3,304029,1,50301,0,0,0,0,1,,0,0,0
30450401,30450401,WEAPON_SKIN_NAME_30450401,4,5,4,304013,1,50401,0,0,0,0,1,,0,0,0
30450501,30450501,WEAPON_SKIN_NAME_30450501,4,5,5,304014,1,50501,0,0,0,0,1,,0,0,0
30550101,30550101,WEAPON_SKIN_NAME_30550101,5,5,1,305030,1,50101,0,0,0,0,1,,0,0,0
30550201,30550201,WEAPON_SKIN_NAME_30550201,5,5,2,305014,1,50201,0,0,0,0,1,,0,0,0
30550301,30550301,WEAPON_SKIN_NAME_30550301,5,5,3,305032,1,50301,0,0,0,0,1,,0,0,0
30550402,30550402,WEAPON_SKIN_NAME_30550402,5,5,4,305033,1,50401,0,0,0,0,1,,0,0,0
30550501,30550501,WEAPON_SKIN_NAME_30550501,5,5,5,305036,1,50501,0,0,0,0,1,,0,0,0
30650101,30650101,WEAPON_SKIN_NAME_30650101,6,5,1,306027,1,50101,0,0,0,0,1,,0,0,0
30650201,30650201,WEAPON_SKIN_NAME_30650201,6,5,2,306029,1,50201,0,0,0,0,1,,0,0,0
30650302,30650302,WEAPON_SKIN_NAME_30650302,6,5,3,306030,1,50301,0,0,0,0,1,,0,0,0
30650402,30650402,WEAPON_SKIN_NAME_30650402,6,5,4,306031,1,50401,0,0,0,0,1,,0,0,0
30650501,30650501,WEAPON_SKIN_NAME_30650501,6,5,5,306014,1,50501,0,0,0,0,1,,0,0,0
30750101,30750101,WEAPON_SKIN_NAME_30750101,7,5,1,307015,1,50101,0,0,0,0,1,,0,0,0
30750202,30750202,WEAPON_SKIN_NAME_30750202,7,5,2,307032,1,50201,0,0,0,0,1,,0,0,0
30750301,30750301,WEAPON_SKIN_NAME_30750301,7,5,3,307014,1,50301,0,0,0,0,1,,0,0,0
30750401,30750401,WEAPON_SKIN_NAME_30750401,7,5,4,307034,1,50401,0,0,0,0,1,,0,0,0
30750501,30750501,WEAPON_SKIN_NAME_30750501,7,5,5,307035,1,50501,0,0,0,0,1,,0,0,0
30850101,30850101,WEAPON_SKIN_NAME_30850101,8,5,1,308031,1,50101,0,0,0,0,1,,0,0,0
30850201,30850201,WEAPON_SKIN_NAME_30850201,8,5,2,308011,1,50201,0,0,0,0,1,,0,0,0
30850301,30850301,WEAPON_SKIN_NAME_30850301,8,5,3,308032,1,50301,0,0,0,0,1,,0,0,0
30850401,30850401,WEAPON_SKIN_NAME_30850401,8,5,4,308014,1,50401,0,0,0,0,1,,0,0,0
30850501,30850501,WEAPON_SKIN_NAME_30850501,8,5,5,308015,1,50501,0,0,0,0,1,,0,0,0
30950102,30950102,WEAPON_SKIN_NAME_30950102,9,5,1,309011,1,50101,0,0,0,0,1,,0,0,0
30950202,30950202,WEAPON_SKIN_NAME_30950202,9,5,2,309012,1,50201,0,0,0,0,1,,0,0,0
30950302,30950302,WEAPON_SKIN_NAME_30950302,9,5,3,309013,1,50301,0,0,0,0,1,,0,0,0
30950402,30950402,WEAPON_SKIN_NAME_30950402,9,5,4,309014,1,50401,0,0,0,0,1,,0,0,0
30950502,30950502,WEAPON_SKIN_NAME_30950502,9,5,5,309015,1,50501,0,0,0,0,1,,0,0,0
30150102,30150102,WEAPON_SKIN_NAME_30150102,1,5,1,301056,1,50101,0,0,0,0,1,,0,0,0
30150203,30150203,WEAPON_SKIN_NAME_30150203,1,5,2,301077,1,50201,0,0,0,0,1,,0,0,0
30150303,30150303,WEAPON_SKIN_NAME_30150303,1,5,3,301098,1,50301,0,0,0,0,1,,0,0,0
30150408,30150408,WEAPON_SKIN_NAME_30150408,1,5,4,301117,1,50401,0,0,0,0,1,,0,0,0
30150502,30150502,WEAPON_SKIN_NAME_30150502,1,5,5,301106,1,50501,0,0,0,0,1,,0,0,0
30250102,30250102,WEAPON_SKIN_NAME_30250102,2,5,1,302045,1,50101,302045,2,0,0,1,,0,0,0
30250202,30250202,WEAPON_SKIN_NAME_30250202,2,5,2,302058,1,50201,302058,2,0,0,1,,0,0,0
30250303,30250303,WEAPON_SKIN_NAME_30250303,2,5,3,302089,1,50301,302089,2,0,0,1,,0,0,0
30250407,30250407,WEAPON_SKIN_NAME_30250407,2,5,4,302108,1,50401,302108,2,0,0,1,,0,0,0
30250502,30250502,WEAPON_SKIN_NAME_30250502,2,5,5,302097,1,50501,302097,2,0,0,1,,0,0,0
30350103,30350103,WEAPON_SKIN_NAME_30350103,3,5,1,303065,1,50101,0,0,0,0,1,,0,0,0
30350203,30350203,WEAPON_SKIN_NAME_30350203,3,5,2,303058,1,50201,0,0,0,0,1,,0,0,0
30350303,30350303,WEAPON_SKIN_NAME_30350303,3,5,3,303088,1,50301,0,0,0,0,1,,0,0,0
30350406,30350406,WEAPON_SKIN_NAME_30350406,3,5,4,303107,1,50401,0,0,0,0,1,,0,0,0
30350503,30350503,WEAPON_SKIN_NAME_30350503,3,5,5,303096,1,50501,0,0,0,0,1,,0,0,0
30450102,30450102,WEAPON_SKIN_NAME_30450102,4,5,1,304043,1,50101,0,0,0,0,1,,0,0,0
30450203,30450203,WEAPON_SKIN_NAME_30450203,4,5,2,304066,1,50201,0,0,0,0,1,,0,0,0
30450303,30450303,WEAPON_SKIN_NAME_30450303,4,5,3,304087,1,50301,0,0,0,0,1,,0,0,0
30450407,30450407,WEAPON_SKIN_NAME_30450407,4,5,4,304106,1,50401,0,0,0,0,1,,0,0,0
30450503,30450503,WEAPON_SKIN_NAME_30450503,4,5,5,304095,1,50501,0,0,0,0,1,,0,0,0
30550102,30550102,WEAPON_SKIN_NAME_30550102,5,5,1,305077,1,50101,0,0,0,0,1,,0,0,0
30550203,30550203,WEAPON_SKIN_NAME_30550203,5,5,2,305066,1,50201,0,0,0,0,1,,0,0,0
30550303,30550303,WEAPON_SKIN_NAME_30550303,5,5,3,305094,1,50301,0,0,0,0,1,,0,0,0
30550408,30550408,WEAPON_SKIN_NAME_30550408,5,5,4,305113,1,50401,0,0,0,0,1,,0,0,0
30550503,30550503,WEAPON_SKIN_NAME_30550503,5,5,5,305102,1,50501,0,0,0,0,1,,0,0,0
30650102,30650102,WEAPON_SKIN_NAME_30650102,6,5,1,306061,1,50101,0,0,0,0,1,,0,0,0
30650202,30650202,WEAPON_SKIN_NAME_30650202,6,5,2,306071,1,50201,0,0,0,0,1,,0,0,0
30650304,30650304,WEAPON_SKIN_NAME_30650304,6,5,3,306087,1,50301,0,0,0,0,1,,0,0,0
30650407,30650407,WEAPON_SKIN_NAME_30650407,6,5,4,306106,1,50401,0,0,0,0,1,,0,0,0
30650502,30650502,WEAPON_SKIN_NAME_30650502,6,5,5,306095,1,50501,0,0,0,0,1,,0,0,0
30750102,30750102,WEAPON_SKIN_NAME_30750102,7,5,1,307066,1,50101,0,0,0,0,1,,0,0,0
30750204,30750204,WEAPON_SKIN_NAME_30750204,7,5,2,307077,1,50201,0,0,0,0,1,,0,0,0
30750303,30750303,WEAPON_SKIN_NAME_30750303,7,5,3,307095,1,50301,0,0,0,0,1,,0,0,0
30750406,30750406,WEAPON_SKIN_NAME_30750406,7,5,4,307114,1,50401,0,0,0,0,1,,0,0,0
30750503,30750503,WEAPON_SKIN_NAME_30750503,7,5,5,307103,1,50501,0,0,0,0,1,,0,0,0
30850102,30850102,WEAPON_SKIN_NAME_30850102,8,5,1,308044,1,50101,0,0,0,0,1,,0,0,0
30850202,30850202,WEAPON_SKIN_NAME_30850202,8,5,2,308055,1,50201,0,0,0,0,1,,0,0,0
30850303,30850303,WEAPON_SKIN_NAME_30850303,8,5,3,308088,1,50301,0,0,0,0,1,,0,0,0
30850406,30850406,WEAPON_SKIN_NAME_30850406,8,5,4,308107,1,50401,0,0,0,0,1,,0,0,0
30850502,30850502,WEAPON_SKIN_NAME_30850502,8,5,5,308096,1,50501,0,0,0,0,1,,0,0,0
30150103,30150103,WEAPON_SKIN_NAME_30150103,1,5,1,301080,1,50101,0,0,0,0,1,,23,0,25
30150204,30150204,WEAPON_SKIN_NAME_30150204,1,5,2,301097,1,50201,0,0,0,0,1,,23,0,25
30150302,30150302,WEAPON_SKIN_NAME_30150302,1,5,3,301067,1,50301,0,0,0,0,1,,23,0,25
30150404,30150404,WEAPON_SKIN_NAME_30150404,1,5,4,301105,1,50401,0,0,0,0,1,,23,0,25
30150508,30150508,WEAPON_SKIN_NAME_30150508,1,5,5,301118,1,50501,0,0,0,0,1,,23,0,25
30250103,30250103,WEAPON_SKIN_NAME_30250103,2,5,1,302057,1,50101,302057,2,0,0,1,,23,0,25
30250203,30250203,WEAPON_SKIN_NAME_30250203,2,5,2,302088,1,50201,302088,2,0,0,1,,23,0,25
30250302,30250302,WEAPON_SKIN_NAME_30250302,2,5,3,302053,1,50301,302053,2,0,0,1,,23,0,25
30250403,30250403,WEAPON_SKIN_NAME_30250403,2,5,4,302096,1,50401,302096,2,0,0,1,,23,0,25
30250505,30250505,WEAPON_SKIN_NAME_30250505,2,5,5,302109,1,50501,302109,2,0,0,1,,23,0,25
30350104,30350104,WEAPON_SKIN_NAME_30350104,3,5,1,303057,1,50101,0,0,0,0,1,,23,0,25
30350204,30350204,WEAPON_SKIN_NAME_30350204,3,5,2,303087,1,50201,0,0,0,0,1,,23,0,25
30350302,30350302,WEAPON_SKIN_NAME_30350302,3,5,3,303066,1,50301,0,0,0,0,1,,23,0,25
30350403,30350403,WEAPON_SKIN_NAME_30350403,3,5,4,303095,1,50401,0,0,0,0,1,,23,0,25
30350506,30350506,WEAPON_SKIN_NAME_30350506,3,5,5,303108,1,50501,0,0,0,0,1,,23,0,25
30450103,30450103,WEAPON_SKIN_NAME_30450103,4,5,1,304068,1,50101,0,0,0,0,1,,23,0,25
30450204,30450204,WEAPON_SKIN_NAME_30450204,4,5,2,304086,1,50201,0,0,0,0,1,,23,0,25
30450302,30450302,WEAPON_SKIN_NAME_30450302,4,5,3,304054,1,50301,0,0,0,0,1,,23,0,25
30450403,30450403,WEAPON_SKIN_NAME_30450403,4,5,4,304094,1,50401,0,0,0,0,1,,23,0,25
30450506,30450506,WEAPON_SKIN_NAME_30450506,4,5,5,304107,1,50501,0,0,0,0,1,,23,0,25
30550103,30550103,WEAPON_SKIN_NAME_30550103,5,5,1,305065,1,50101,0,0,0,0,1,,23,0,25
30550204,30550204,WEAPON_SKIN_NAME_30550204,5,5,2,305093,1,50201,0,0,0,0,1,,23,0,25
30550302,30550302,WEAPON_SKIN_NAME_30550302,5,5,3,305078,1,50301,0,0,0,0,1,,23,0,25
30550404,30550404,WEAPON_SKIN_NAME_30550404,5,5,4,305101,1,50401,0,0,0,0,1,,23,0,25
30550506,30550506,WEAPON_SKIN_NAME_30550506,5,5,5,305114,1,50501,0,0,0,0,1,,23,0,25
30650103,30650103,WEAPON_SKIN_NAME_30650103,6,5,1,306073,1,50101,0,0,0,0,1,,23,0,25
30650203,30650203,WEAPON_SKIN_NAME_30650203,6,5,2,306086,1,50201,0,0,0,0,1,,23,0,25
30650303,30650303,WEAPON_SKIN_NAME_30650303,6,5,3,306062,1,50301,0,0,0,0,1,,23,0,25
30650404,30650404,WEAPON_SKIN_NAME_30650404,6,5,4,306094,1,50401,0,0,0,0,1,,23,0,25
30650505,30650505,WEAPON_SKIN_NAME_30650505,6,5,5,306107,1,50501,0,0,0,0,1,,23,0,25
30750103,30750103,WEAPON_SKIN_NAME_30750103,7,5,1,307079,1,50101,0,0,0,0,1,,23,0,25
30750205,30750205,WEAPON_SKIN_NAME_30750205,7,5,2,307094,1,50201,0,0,0,0,1,,23,0,25
30750302,30750302,WEAPON_SKIN_NAME_30750302,7,5,3,307067,1,50301,0,0,0,0,1,,23,0,25
30750403,30750403,WEAPON_SKIN_NAME_30750403,7,5,4,307102,1,50401,0,0,0,0,1,,23,0,25
30750506,30750506,WEAPON_SKIN_NAME_30750506,7,5,5,307115,1,50501,0,0,0,0,1,,23,0,25
30850103,30850103,WEAPON_SKIN_NAME_30850103,8,5,1,308054,1,50101,0,0,0,0,1,,23,0,25
30850203,30850203,WEAPON_SKIN_NAME_30850203,8,5,2,308087,1,50201,0,0,0,0,1,,23,0,25
30850302,30850302,WEAPON_SKIN_NAME_30850302,8,5,3,308052,1,50301,0,0,0,0,1,,23,0,25
30850403,30850403,WEAPON_SKIN_NAME_30850403,8,5,4,308095,1,50401,0,0,0,0,1,,23,0,25
30850505,30850505,WEAPON_SKIN_NAME_30850505,8,5,5,308108,1,50501,0,0,0,0,1,,23,0,25
30150402,30150402,WEAPON_SKIN_NAME_30150402,1,5,4,301058,1,50401,0,0,0,0,1,,23,0,25
30250402,30250402,WEAPON_SKIN_NAME_30250402,2,5,4,302047,1,50401,302047,2,0,0,1,,23,0,25
30450402,30450402,WEAPON_SKIN_NAME_30450402,4,5,4,304045,1,50401,0,0,0,0,1,,23,0,25
30850402,30850402,WEAPON_SKIN_NAME_30850402,8,5,4,308046,1,50401,0,0,0,0,1,,23,0,25
30150110,30150110,WEAPON_SKIN_NAME_30150110,1,5,1,301108,1,50101,0,0,0,0,1,,23,0,25
30150211,30150211,WEAPON_SKIN_NAME_30150211,1,5,2,301109,1,50201,0,0,0,0,1,,23,0,25
30150312,30150312,WEAPON_SKIN_NAME_30150312,1,5,3,301110,1,50301,0,0,0,0,1,,23,0,25
30150407,30150407,WEAPON_SKIN_NAME_30150407,1,5,4,301111,1,50401,0,0,0,0,1,,23,0,25
30250107,30250107,WEAPON_SKIN_NAME_30250107,2,5,1,302099,1,50101,302099,2,0,0,1,,23,0,25
30250208,30250208,WEAPON_SKIN_NAME_30250208,2,5,2,302100,1,50201,302100,2,0,0,1,,23,0,25
30250309,30250309,WEAPON_SKIN_NAME_30250309,2,5,3,302101,1,50301,302101,2,0,0,1,,23,0,25
30250406,30250406,WEAPON_SKIN_NAME_30250406,2,5,4,302102,1,50401,302102,2,0,0,1,,23,0,25
30350112,30350112,WEAPON_SKIN_NAME_30350112,3,5,1,303098,1,50101,0,0,0,0,1,,23,0,25
30350210,30350210,WEAPON_SKIN_NAME_30350210,3,5,2,303099,1,50201,0,0,0,0,1,,23,0,25
30350310,30350310,WEAPON_SKIN_NAME_30350310,3,5,3,303100,1,50301,0,0,0,0,1,,23,0,25
30350411,30350411,WEAPON_SKIN_NAME_30350411,3,5,4,303101,1,50401,0,0,0,0,1,,23,0,25
30450107,30450107,WEAPON_SKIN_NAME_30450107,4,5,1,304097,1,50101,0,0,0,0,1,,23,0,25
30450208,30450208,WEAPON_SKIN_NAME_30450208,4,5,2,304098,1,50201,0,0,0,0,1,,23,0,25
30450309,30450309,WEAPON_SKIN_NAME_30450309,4,5,3,304099,1,50301,0,0,0,0,1,,23,0,25
30450406,30450406,WEAPON_SKIN_NAME_30450406,4,5,4,304100,1,50401,0,0,0,0,1,,23,0,25
30550107,30550107,WEAPON_SKIN_NAME_30550107,5,5,1,305104,1,50101,0,0,0,0,1,,23,0,25
30550208,30550208,WEAPON_SKIN_NAME_30550208,5,5,2,305105,1,50201,0,0,0,0,1,,23,0,25
30550309,30550309,WEAPON_SKIN_NAME_30550309,5,5,3,305106,1,50301,0,0,0,0,1,,23,0,25
30550407,30550407,WEAPON_SKIN_NAME_30550407,5,5,4,305107,1,50401,0,0,0,0,1,,23,0,25
30650111,30650111,WEAPON_SKIN_NAME_30650111,6,5,1,306097,1,50101,0,0,0,0,1,,23,0,25
30650210,30650210,WEAPON_SKIN_NAME_30650210,6,5,2,306098,1,50201,0,0,0,0,1,,23,0,25
30650311,30650311,WEAPON_SKIN_NAME_30650311,6,5,3,306099,1,50301,0,0,0,0,1,,23,0,25
30650412,30650412,WEAPON_SKIN_NAME_30650412,6,5,4,306100,1,50401,0,0,0,0,1,,23,0,25
30750111,30750111,WEAPON_SKIN_NAME_30750111,7,5,1,307105,1,50101,0,0,0,0,1,,23,0,25
30750211,30750211,WEAPON_SKIN_NAME_30750211,7,5,2,307106,1,50201,0,0,0,0,1,,23,0,25
30750310,30750310,WEAPON_SKIN_NAME_30750310,7,5,3,307107,1,50301,0,0,0,0,1,,23,0,25
30750411,30750411,WEAPON_SKIN_NAME_30750411,7,5,4,307108,1,50401,0,0,0,0,1,,23,0,25
30850111,30850111,WEAPON_SKIN_NAME_30850111,8,5,1,308098,1,50101,0,0,0,0,1,,23,0,25
30850210,30850210,WEAPON_SKIN_NAME_30850210,8,5,2,308099,1,50201,0,0,0,0,1,,23,0,25
30850310,30850310,WEAPON_SKIN_NAME_30850310,8,5,3,308100,1,50301,0,0,0,0,1,,23,0,25
30850411,30850411,WEAPON_SKIN_NAME_30850411,8,5,4,308101,1,50401,0,0,0,0,1,,23,0,25
30150115,30150115,WEAPON_SKIN_NAME_30150115,1,5,1,301125,1,50101,0,0,0,0,1,,23,0,25
30150214,30150214,WEAPON_SKIN_NAME_30150214,1,5,2,301126,1,50201,0,0,0,0,1,,23,0,25
30150313,30150313,WEAPON_SKIN_NAME_30150313,1,5,3,301127,1,50301,0,0,0,0,1,,23,0,25
30150413,30150413,WEAPON_SKIN_NAME_30150413,1,5,4,301128,1,50401,0,0,0,0,1,,23,0,25
30150512,30150512,WEAPON_SKIN_NAME_30150512,1,5,5,301129,1,50501,0,0,0,0,1,,23,0,25
30250111,30250111,WEAPON_SKIN_NAME_30250111,2,5,1,302116,1,50101,302116,2,0,0,1,,23,0,25
30250207,30250207,WEAPON_SKIN_NAME_30250207,2,5,2,302117,1,50201,302117,2,0,0,1,,23,0,25
30250310,30250310,WEAPON_SKIN_NAME_30250310,2,5,3,302118,1,50301,302118,2,0,0,1,,23,0,25
30250409,30250409,WEAPON_SKIN_NAME_30250409,2,5,4,302119,1,50401,302119,2,0,0,1,,23,0,25
30250509,30250509,WEAPON_SKIN_NAME_30250509,2,5,5,302120,1,50501,302120,2,0,0,1,,23,0,25
30350111,30350111,WEAPON_SKIN_NAME_30350111,3,5,1,303115,1,50101,0,0,0,0,1,,23,0,25
30350207,30350207,WEAPON_SKIN_NAME_30350207,3,5,2,303116,1,50201,0,0,0,0,1,,23,0,25
30350309,30350309,WEAPON_SKIN_NAME_30350309,3,5,3,303117,1,50301,0,0,0,0,1,,23,0,25
30350408,30350408,WEAPON_SKIN_NAME_30350408,3,5,4,303118,1,50401,0,0,0,0,1,,23,0,25
30350510,30350510,WEAPON_SKIN_NAME_30350510,3,5,5,303119,1,50501,0,0,0,0,1,,23,0,25
30450111,30450111,WEAPON_SKIN_NAME_30450111,4,5,1,304114,1,50101,0,0,0,0,1,,23,0,25
30450207,30450207,WEAPON_SKIN_NAME_30450207,4,5,2,304115,1,50201,0,0,0,0,1,,23,0,25
30450310,30450310,WEAPON_SKIN_NAME_30450310,4,5,3,304116,1,50301,0,0,0,0,1,,23,0,25
30450409,30450409,WEAPON_SKIN_NAME_30450409,4,5,4,304117,1,50401,0,0,0,0,1,,23,0,25
30450510,30450510,WEAPON_SKIN_NAME_30450510,4,5,5,304118,1,50501,0,0,0,0,1,,23,0,25
30550111,30550111,WEAPON_SKIN_NAME_30550111,5,5,1,305121,1,50101,0,0,0,0,1,,23,0,25
30550207,30550207,WEAPON_SKIN_NAME_30550207,5,5,2,305122,1,50201,0,0,0,0,1,,23,0,25
30550310,30550310,WEAPON_SKIN_NAME_30550310,5,5,3,305123,1,50301,0,0,0,0,1,,23,0,25
30550410,30550410,WEAPON_SKIN_NAME_30550410,5,5,4,305124,1,50401,0,0,0,0,1,,23,0,25
30550510,30550510,WEAPON_SKIN_NAME_30550510,5,5,5,305125,1,50501,0,0,0,0,1,,23,0,25
30650110,30650110,WEAPON_SKIN_NAME_30650110,6,5,1,306114,1,50101,0,0,0,0,1,,23,0,25
30650207,30650207,WEAPON_SKIN_NAME_30650207,6,5,2,306115,1,50201,0,0,0,0,1,,23,0,25
30650310,30650310,WEAPON_SKIN_NAME_30650310,6,5,3,306116,1,50301,0,0,0,0,1,,23,0,25
30650409,30650409,WEAPON_SKIN_NAME_30650409,6,5,4,306117,1,50401,0,0,0,0,1,,23,0,25
30650509,30650509,WEAPON_SKIN_NAME_30650509,6,5,5,306118,1,50501,0,0,0,0,1,,23,0,25
30750110,30750110,WEAPON_SKIN_NAME_30750110,7,5,1,307122,1,50101,0,0,0,0,1,,23,0,25
30750210,30750210,WEAPON_SKIN_NAME_30750210,7,5,2,307123,1,50201,0,0,0,0,1,,23,0,25
30750309,30750309,WEAPON_SKIN_NAME_30750309,7,5,3,307124,1,50301,0,0,0,0,1,,23,0,25
30750408,30750408,WEAPON_SKIN_NAME_30750408,7,5,4,307125,1,50401,0,0,0,0,1,,23,0,25
30750510,30750510,WEAPON_SKIN_NAME_30750510,7,5,5,307126,1,50501,0,0,0,0,1,,23,0,25
30850110,30850110,WEAPON_SKIN_NAME_30850110,8,5,1,308115,1,50101,0,0,0,0,1,,23,0,25
